lambda_nm;Rnorm_eprouvette_2_detrempe_pt1_bruni_non-verni_tot;DR_eprouvette_2_detrempe_pt1_bruni_non-verni_tot;Rnorm_eprouvette_2_detrempe_pt2_bruni_verni_tot;DR_eprouvette_2_detrempe_pt2_bruni_verni_tot;Rnorm_eprouvette_2_detrempe_pt3_non-bruni_non-verni_tot;DR_eprouvette_2_detrempe_pt3_non-bruni_non-verni_tot;Rnorm_eprouvette_2_detrempe_pt4_non-bruni_verni_tot;DR_eprouvette_2_detrempe_pt4_non-bruni_verni_tot;Rnorm_eprouvette_3_detrempe_pt1_bruni_non-verni_tot;DR_eprouvette_3_detrempe_pt1_bruni_non-verni_tot;Rnorm_eprouvette_3_detrempe_pt2_bruni_verni_tot;DR_eprouvette_3_detrempe_pt2_bruni_verni_tot;Rnorm_eprouvette_5_mixtion_pt1_tot;DR_eprouvette_5_mixtion_pt1_tot;Rnorm_eprouvette_6_coquille_pt1_liant_verni_tot;DR_eprouvette_6_coquille_pt1_liant_verni_tot;Rnorm_eprouvette_6_coquille_pt2_liant_eau_tot;DR_eprouvette_6_coquille_pt2_liant_eau_tot
718,2;53,6173;0,0359463;48,4204;0,0238977;5,84495;0,00228858;6,49122;0,00296412;20,6451;0,0150744;12,6873;0,00981766;19,447;0,0122523;2,33396;0,00153657;2,46615;0,00152184
718,3;53,6213;0,0360173;48,4229;0,0240093;5,84521;0,0023048;6,49157;0,0029765;20,6467;0,0151314;12,6883;0,00984681;19,4483;0,0123161;2,33413;0,00154164;2,46631;0,00152798
718,4;53,6253;0,0360948;48,4253;0,0241327;5,84547;0,00232188;6,49192;0,00298892;20,6483;0,0151901;12,6894;0,00987687;19,4497;0,0123814;2,33429;0,00154692;2,46646;0,0015342
718,5;53,6293;0,0361785;48,4278;0,0242679;5,84574;0,00233983;6,49228;0,0030015;20,65;0,0152508;12,6905;0,00990818;19,4511;0,0124485;2,33446;0,00155236;2,46662;0,00154056
718,6;53,6334;0,0362677;48,4304;0,0244151;5,846;0,00235864;6,49264;0,00301436;20,6516;0,0153141;12,6915;0,00994107;19,4525;0,0125177;2,33464;0,00155791;2,46678;0,0015471
718,7;53,6374;0,036362;48,433;0,0245743;5,84626;0,0023783;6,493;0,00302762;20,6533;0,0153803;12,6926;0,0099759;19,4539;0,0125893;2,33481;0,00156356;2,46694;0,0015539
718,8;53,6415;0,0364609;48,4357;0,0247456;5,84652;0,00239882;6,49336;0,00304139;20,655;0,0154498;12,6937;0,010013;19,4553;0,0126636;2,33498;0,00156924;2,46711;0,00156098
718,9;53,6456;0,0365639;48,4384;0,0249291;5,84678;0,0024202;6,49372;0,0030558;20,6567;0,0155232;12,6948;0,0100527;19,4567;0,0127408;2,33516;0,00157493;2,46728;0,00156842
719;53,6497;0,0366705;48,4411;0,025125;5,84704;0,00244243;6,49408;0,00307097;20,6584;0,0156008;12,6959;0,0100953;19,4581;0,0128213;2,33534;0,00158059;2,46745;0,00157627
719,1;53,6538;0,0367803;48,4439;0,0253332;5,8473;0,00246549;6,49444;0,003087;20,6601;0,0156829;12,697;0,0101412;19,4595;0,0129054;2,33552;0,00158617;2,46762;0,00158456
719,2;53,6579;0,0368927;48,4467;0,0255536;5,84756;0,00248932;6,49479;0,00310392;20,6618;0,0157697;12,6981;0,0101903;19,4609;0,0129929;2,33569;0,00159165;2,46779;0,00159332
719,3;53,662;0,0370072;48,4496;0,0257859;5,84781;0,0025138;6,49515;0,00312166;20,6635;0,0158606;12,6992;0,0102423;19,4624;0,0130837;2,33587;0,00159704;2,46797;0,00160252
719,4;53,666;0,0371233;48,4524;0,0260295;5,84807;0,0025388;6,4955;0,00314016;20,6652;0,0159553;12,7003;0,0102967;19,4638;0,0131773;2,33605;0,00160232;2,46815;0,00161211
719,5;53,6701;0,0372404;48,4553;0,0262841;5,84832;0,00256418;6,49585;0,00315935;20,6669;0,0160531;12,7014;0,0103533;19,4652;0,0132734;2,33623;0,00160749;2,46833;0,00162206
719,6;53,6741;0,0373579;48,4582;0,0265492;5,84857;0,0025898;6,49619;0,00317915;20,6686;0,0161538;12,7025;0,0104116;19,4666;0,0133717;2,33641;0,00161255;2,4685;0,00163235
719,7;53,678;0,0374754;48,4611;0,0268244;5,84882;0,00261555;6,49653;0,00319949;20,6703;0,0162568;12,7036;0,0104712;19,468;0,0134718;2,33658;0,00161749;2,46868;0,00164292
719,8;53,6819;0,0375924;48,464;0,0271092;5,84906;0,00264127;6,49686;0,00322031;20,672;0,0163616;12,7046;0,0105317;19,4694;0,0135734;2,33676;0,00162231;2,46886;0,00165376
719,9;53,6857;0,0377081;48,4668;0,0274033;5,84931;0,00266684;6,49719;0,00324152;20,6737;0,0164678;12,7057;0,0105929;19,4707;0,0136761;2,33693;0,001627;2,46904;0,00166482
720;53,6895;0,0378222;48,4697;0,0277061;5,84955;0,00269213;6,49752;0,00326306;20,6753;0,0165749;12,7067;0,0106542;19,4721;0,0137796;2,3371;0,00163156;2,46922;0,00167607
720,1;53,6931;0,0379342;48,4725;0,0280173;5,84979;0,00271701;6,49783;0,00328486;20,677;0,0166825;12,7077;0,0107152;19,4734;0,0138835;2,33726;0,00163598;2,4694;0,00168747
720,2;53,6967;0,0380439;48,4753;0,0283363;5,85003;0,00274137;6,49814;0,00330683;20,6786;0,01679;12,7087;0,0107756;19,4747;0,0139874;2,33742;0,00164028;2,46958;0,00169898
720,3;53,7001;0,0381515;48,4781;0,0286626;5,85027;0,00276513;6,49845;0,00332886;20,6802;0,0168972;12,7097;0,0108349;19,476;0,0140906;2,33758;0,00164445;2,46976;0,00171056
720,4;53,7036;0,0382574;48,4809;0,0289955;5,85051;0,00278821;6,49876;0,00335087;20,6818;0,0170035;12,7107;0,0108927;19,4773;0,0141926;2,33774;0,00164851;2,46993;0,00172214
720,5;53,707;0,0383616;48,4836;0,0293346;5,85075;0,00281054;6,49906;0,00337275;20,6834;0,0171085;12,7116;0,0109483;19,4786;0,0142927;2,33789;0,00165246;2,47011;0,00173369
720,6;53,7103;0,0384646;48,4864;0,0296792;5,851;0,00283204;6,49936;0,00339441;20,685;0,0172118;12,7126;0,0110014;19,4798;0,0143904;2,33804;0,00165632;2,47029;0,00174515
720,7;53,7136;0,0385665;48,4891;0,0300287;5,85125;0,00285263;6,49967;0,00341573;20,6866;0,017313;12,7136;0,0110516;19,4811;0,0144851;2,3382;0,0016601;2,47047;0,00175647
720,8;53,7169;0,0386677;48,4918;0,0303826;5,8515;0,00287223;6,49997;0,00343663;20,6882;0,0174116;12,7145;0,0110982;19,4824;0,014576;2,33835;0,0016638;2,47064;0,00176761
720,9;53,7202;0,0387683;48,4946;0,0307403;5,85176;0,00289077;6,50028;0,003457;20,6898;0,0175073;12,7155;0,011141;19,4837;0,0146627;2,3385;0,00166743;2,47082;0,00177851
721;53,7236;0,0388687;48,4973;0,0311012;5,85202;0,00290817;6,5006;0,00347674;20,6915;0,0175996;12,7165;0,0111793;19,485;0,0147446;2,33865;0,00167101;2,471;0,00178913
721,1;53,7269;0,0389691;48,5001;0,0314647;5,85229;0,00292438;6,50092;0,00349577;20,6932;0,0176882;12,7175;0,0112128;19,4863;0,014821;2,3388;0,00167453;2,47118;0,00179942
721,2;53,7302;0,0390693;48,5028;0,0318301;5,85256;0,00293942;6,50125;0,00351406;20,6948;0,017773;12,7185;0,0112418;19,4876;0,0148921;2,33896;0,001678;2,47137;0,00180938
721,3;53,7336;0,039169;48,5056;0,0321968;5,85284;0,00295343;6,50158;0,00353167;20,6965;0,0178546;12,7196;0,0112668;19,489;0,0149581;2,33911;0,00168136;2,47155;0,00181905
721,4;53,737;0,0392676;48,5084;0,032564;5,85312;0,00296654;6,50192;0,00354864;20,6983;0,0179335;12,7206;0,0112887;19,4904;0,0150197;2,33927;0,00168459;2,47174;0,00182847
721,5;53,7405;0,0393647;48,5112;0,0329311;5,85341;0,00297891;6,50226;0,00356503;20,7;0,0180102;12,7217;0,0113082;19,4917;0,0150773;2,33943;0,00168765;2,47193;0,00183769
721,6;53,744;0,0394598;48,5141;0,0332972;5,8537;0,00299068;6,50261;0,00358091;20,7018;0,0180852;12,7228;0,0113262;19,4932;0,0151314;2,33959;0,0016905;2,47211;0,00184676
721,7;53,7475;0,0395525;48,517;0,0336616;5,854;0,003002;6,50297;0,00359632;20,7035;0,018159;12,7239;0,0113435;19,4946;0,0151826;2,33975;0,00169311;2,4723;0,00185572
721,8;53,7512;0,0396421;48,52;0,0340237;5,8543;0,00301301;6,50333;0,00361134;20,7053;0,0182321;12,725;0,0113608;19,4961;0,0152314;2,33991;0,00169543;2,4725;0,00186462
721,9;53,7548;0,0397284;48,5229;0,0343827;5,8546;0,00302386;6,50369;0,003626;20,7072;0,0183051;12,7261;0,011379;19,4975;0,0152783;2,34007;0,00169744;2,47269;0,0018735
722;53,7586;0,0398108;48,526;0,0347379;5,8549;0,00303469;6,50406;0,00364038;20,709;0,0183785;12,7272;0,0113988;19,499;0,0153238;2,34023;0,00169909;2,47289;0,00188241
722,1;53,7624;0,0398888;48,5291;0,0350886;5,85521;0,00304564;6,50444;0,00365452;20,7108;0,0184528;12,7284;0,0114209;19,5006;0,0153684;2,34039;0,00170035;2,47308;0,00189139
722,2;53,7664;0,0399622;48,5323;0,0354346;5,85551;0,00305674;6,50481;0,00366838;20,7127;0,0185279;12,7296;0,0114456;19,5021;0,0154123;2,34056;0,00170121;2,47328;0,00190043
722,3;53,7703;0,040031;48,5355;0,0357759;5,85582;0,00306794;6,50519;0,00368187;20,7146;0,0186036;12,7307;0,0114724;19,5037;0,0154555;2,34072;0,00170168;2,47348;0,0019095
722,4;53,7744;0,0400951;48,5388;0,0361128;5,85613;0,00307917;6,50558;0,00369489;20,7165;0,0186796;12,7319;0,0115008;19,5053;0,015498;2,34089;0,00170177;2,47368;0,00191854
722,5;53,7785;0,0401545;48,5422;0,0364453;5,85645;0,00309037;6,50596;0,00370731;20,7184;0,0187553;12,7331;0,0115305;19,5068;0,0155398;2,34106;0,0017015;2,47388;0,0019275
722,6;53,7826;0,0402092;48,5456;0,0367737;5,85676;0,00310147;6,50635;0,00371903;20,7203;0,0188306;12,7343;0,0115609;19,5085;0,0155807;2,34123;0,00170089;2,47408;0,00193634
722,7;53,7868;0,0402592;48,5491;0,0370982;5,85708;0,00311239;6,50673;0,00372993;20,7222;0,0189049;12,7354;0,0115916;19,5101;0,0156208;2,3414;0,00169994;2,47428;0,001945
722,8;53,7911;0,0403044;48,5527;0,0374188;5,8574;0,00312308;6,50712;0,0037399;20,7241;0,0189778;12,7366;0,0116221;19,5117;0,0156599;2,34157;0,00169866;2,47448;0,00195344
722,9;53,7954;0,0403448;48,5563;0,0377358;5,85773;0,00313346;6,5075;0,00374884;20,726;0,0190491;12,7378;0,0116519;19,5133;0,0156982;2,34175;0,00169709;2,47468;0,0019616
723;53,7997;0,0403804;48,5601;0,0380493;5,85806;0,00314346;6,50789;0,00375663;20,728;0,0191184;12,739;0,0116806;19,515;0,0157354;2,34192;0,00169522;2,47488;0,00196943
723,1;53,8041;0,0404112;48,5639;0,0383596;5,85839;0,00315303;6,50827;0,00376318;20,7299;0,0191852;12,7402;0,0117078;19,5166;0,0157716;2,3421;0,00169307;2,47508;0,0019769
723,2;53,8084;0,0404375;48,5677;0,0386667;5,85872;0,00316218;6,50865;0,00376852;20,7318;0,0192495;12,7414;0,0117332;19,5183;0,0158067;2,34228;0,00169065;2,47528;0,00198398
723,3;53,8128;0,0404597;48,5717;0,0389709;5,85907;0,00317097;6,50903;0,0037728;20,7338;0,0193114;12,7426;0,0117569;19,52;0,015841;2,34246;0,00168796;2,47548;0,00199069
723,4;53,8172;0,0404784;48,5757;0,0392725;5,85941;0,00317948;6,5094;0,00377619;20,7357;0,019371;12,7438;0,0117789;19,5217;0,0158744;2,34265;0,00168498;2,47569;0,00199704
723,5;53,8216;0,0404941;48,5797;0,0395717;5,85976;0,0031878;6,50978;0,00377887;20,7377;0,0194285;12,745;0,0117992;19,5233;0,015907;2,34283;0,00168173;2,47589;0,00200306
723,6;53,826;0,0405073;48,5838;0,0398686;5,86011;0,00319599;6,51015;0,00378101;20,7396;0,0194839;12,7462;0,0118179;19,525;0,0159389;2,34302;0,0016782;2,47609;0,00200876
723,7;53,8304;0,0405186;48,588;0,0401636;5,86046;0,00320415;6,51053;0,00378278;20,7416;0,0195376;12,7474;0,0118351;19,5268;0,0159701;2,3432;0,00167439;2,47629;0,00201415
723,8;53,8347;0,0405284;48,5922;0,0404568;5,86082;0,00321236;6,51091;0,00378435;20,7436;0,0195895;12,7486;0,0118508;19,5285;0,0160009;2,34338;0,00167028;2,4765;0,00201927
723,9;53,839;0,0405374;48,5964;0,0407484;5,86118;0,00322068;6,51129;0,0037859;20,7456;0,0196398;12,7498;0,0118651;19,5302;0,0160312;2,34357;0,00166589;2,47671;0,00202411
724;53,8432;0,0405459;48,6007;0,0410387;5,86155;0,00322921;6,51167;0,00378759;20,7476;0,0196888;12,7511;0,0118779;19,532;0,0160611;2,34375;0,00166121;2,47692;0,00202871
724,1;53,8474;0,0405547;48,605;0,0413279;5,86191;0,00323802;6,51205;0,0037896;20,7497;0,0197365;12,7524;0,0118895;19,5338;0,0160908;2,34394;0,00165625;2,47713;0,00203309
724,2;53,8515;0,0405648;48,6094;0,0416167;5,86229;0,00324718;6,51243;0,00379208;20,7517;0,0197833;12,7537;0,0119;19,5356;0,0161205;2,34412;0,00165105;2,47735;0,00203726
724,3;53,8556;0,0405777;48,6137;0,0419057;5,86266;0,00325674;6,51282;0,00379516;20,7538;0,0198297;12,755;0,0119101;19,5374;0,0161506;2,3443;0,00164569;2,47756;0,0020413
724,4;53,8597;0,0405949;48,6181;0,0421958;5,86303;0,00326675;6,51321;0,00379897;20,7559;0,0198762;12,7563;0,0119202;19,5392;0,0161818;2,34448;0,00164029;2,47778;0,00204523
724,5;53,8638;0,040618;48,6226;0,0424878;5,86341;0,00327726;6,5136;0,00380365;20,758;0,0199233;12,7576;0,011931;19,541;0,0162144;2,34466;0,00163492;2,478;0,00204911
724,6;53,8678;0,0406486;48,627;0,0427827;5,86379;0,00328833;6,514;0,00380931;20,7601;0,0199717;12,759;0,0119429;19,5428;0,0162491;2,34484;0,0016297;2,47822;0,00205299
724,7;53,8718;0,0406882;48,6315;0,0430811;5,86416;0,00330001;6,5144;0,0038161;20,7623;0,0200218;12,7603;0,0119567;19,5446;0,0162861;2,34502;0,00162471;2,47845;0,00205691
724,8;53,8759;0,0407384;48,6361;0,0433841;5,86454;0,00331234;6,5148;0,00382415;20,7644;0,0200741;12,7617;0,0119727;19,5465;0,0163261;2,3452;0,00162005;2,47867;0,00206093
724,9;53,8799;0,0408008;48,6406;0,0436923;5,86492;0,00332539;6,5152;0,00383357;20,7665;0,0201292;12,763;0,0119916;19,5483;0,0163696;2,34538;0,00161583;2,47889;0,00206509
725;53,884;0,040877;48,6452;0,0440067;5,86529;0,0033392;6,51561;0,00384451;20,7687;0,0201877;12,7644;0,0120139;19,5502;0,016417;2,34556;0,00161212;2,47911;0,00206944
725,1;53,8881;0,0409681;48,6499;0,0443278;5,86566;0,00335381;6,51602;0,00385705;20,7708;0,0202498;12,7657;0,0120402;19,552;0,0164687;2,34574;0,00160903;2,47934;0,00207403
725,2;53,8922;0,0410736;48,6546;0,0446554;5,86603;0,00336911;6,51643;0,00387109;20,773;0,0203155;12,767;0,0120701;19,5538;0,0165244;2,34592;0,00160655;2,47956;0,00207883
725,3;53,8963;0,0411911;48,6593;0,0449881;5,8664;0,00338489;6,51684;0,0038863;20,7751;0,0203839;12,7684;0,0121032;19,5556;0,0165832;2,3461;0,00160465;2,47978;0,00208379
725,4;53,9005;0,041318;48,6641;0,0453242;5,86677;0,00340093;6,51726;0,00390234;20,7773;0,0204541;12,7697;0,0121386;19,5575;0,0166441;2,34628;0,00160325;2,48;0,00208884
725,5;53,9047;0,0414515;48,6689;0,0456623;5,86713;0,00341698;6,51768;0,00391885;20,7794;0,0205251;12,771;0,0121754;19,5593;0,0167059;2,34646;0,00160229;2,48021;0,00209391
725,6;53,909;0,0415889;48,6737;0,0460008;5,86749;0,0034328;6,51809;0,00393548;20,7815;0,020596;12,7723;0,012213;19,561;0,0167676;2,34664;0,0016017;2,48043;0,00209893
725,7;53,9132;0,0417275;48,6786;0,046338;5,86785;0,00344816;6,51851;0,00395188;20,7837;0,0206659;12,7736;0,0122504;19,5628;0,0168281;2,34683;0,00160141;2,48065;0,00210383
725,8;53,9175;0,0418646;48,6835;0,0466725;5,8682;0,00346283;6,51893;0,00396769;20,7858;0,0207339;12,7749;0,012287;19,5646;0,0168864;2,34701;0,00160137;2,48086;0,00210854
725,9;53,9218;0,0419975;48,6885;0,0470027;5,86855;0,00347656;6,51935;0,00398256;20,7879;0,0207989;12,7762;0,0123218;19,5663;0,0169414;2,34719;0,0016015;2,48108;0,00211299
726;53,9262;0,0421235;48,6935;0,047327;5,8689;0,00348912;6,51976;0,00399614;20,79;0,0208602;12,7774;0,0123542;19,5681;0,016992;2,34736;0,00160174;2,48129;0,00211711
726,1;53,9305;0,04224;48,6985;0,047644;5,86924;0,00350031;6,52018;0,00400812;20,7921;0,0209168;12,7786;0,0123834;19,5698;0,0170373;2,34754;0,00160202;2,4815;0,00212083
726,2;53,9349;0,0423455;48,7036;0,0479525;5,86958;0,00351006;6,52059;0,00401836;20,7942;0,0209683;12,7798;0,0124091;19,5715;0,0170771;2,34772;0,00160229;2,48171;0,00212416
726,3;53,9393;0,0424394;48,7087;0,0482522;5,86992;0,00351848;6,521;0,00402692;20,7963;0,0210151;12,781;0,0124314;19,5731;0,0171115;2,3479;0,00160251;2,48192;0,00212711
726,4;53,9437;0,0425213;48,7138;0,0485424;5,87025;0,0035257;6,52142;0,00403392;20,7984;0,0210572;12,7822;0,0124504;19,5748;0,0171412;2,34807;0,00160263;2,48212;0,00212973
726,5;53,9482;0,0425906;48,719;0,0488228;5,87059;0,00353184;6,52183;0,00403945;20,8005;0,0210949;12,7833;0,0124662;19,5765;0,0171664;2,34825;0,00160261;2,48233;0,00213207
726,6;53,9526;0,0426471;48,7241;0,0490929;5,87093;0,00353704;6,52224;0,00404362;20,8026;0,0211285;12,7845;0,0124791;19,5781;0,0171877;2,34842;0,00160241;2,48254;0,00213417
726,7;53,957;0,0426902;48,7293;0,0493522;5,87127;0,00354143;6,52266;0,00404651;20,8047;0,0211583;12,7857;0,0124892;19,5798;0,0172055;2,34859;0,00160199;2,48275;0,00213606
726,8;53,9615;0,0427196;48,7345;0,0496002;5,87161;0,00354512;6,52308;0,00404824;20,8068;0,0211844;12,7868;0,0124967;19,5814;0,0172203;2,34876;0,00160131;2,48296;0,0021378
726,9;53,9659;0,0427347;48,7398;0,0498365;5,87195;0,00354826;6,5235;0,00404891;20,809;0,0212071;12,788;0,0125016;19,5831;0,0172324;2,34892;0,00160032;2,48317;0,00213942
727;53,9703;0,0427353;48,745;0,0500607;5,8723;0,00355097;6,52392;0,00404861;20,8111;0,0212267;12,7893;0,0125042;19,5848;0,0172424;2,34909;0,00159898;2,48338;0,00214098
727,1;53,9747;0,042721;48,7502;0,0502723;5,87265;0,00355337;6,52434;0,00404745;20,8133;0,0212433;12,7905;0,0125047;19,5864;0,0172507;2,34925;0,00159726;2,4836;0,0021425
727,2;53,9791;0,042692;48,7555;0,050471;5,87301;0,00355552;6,52477;0,00404556;20,8155;0,0212574;12,7918;0,0125032;19,5881;0,0172575;2,3494;0,00159514;2,48382;0,00214403
727,3;53,9834;0,0426492;48,7607;0,050657;5,87337;0,00355744;6,5252;0,00404306;20,8177;0,0212692;12,793;0,0125001;19,5898;0,0172629;2,34956;0,00159262;2,48404;0,00214558
727,4;53,9878;0,0425937;48,766;0,0508303;5,87373;0,00355913;6,52563;0,00404012;20,82;0,0212791;12,7943;0,0124957;19,5915;0,0172671;2,34971;0,00158973;2,48426;0,0021472
727,5;53,9921;0,0425263;48,7712;0,0509908;5,87409;0,00356059;6,52606;0,00403686;20,8222;0,0212873;12,7956;0,0124902;19,5932;0,01727;2,34986;0,00158648;2,48448;0,00214889
727,6;53,9964;0,0424481;48,7765;0,0511388;5,87446;0,00356183;6,52648;0,00403344;20,8244;0,0212942;12,7969;0,012484;19,5949;0,0172718;2,35;0,00158287;2,4847;0,00215069
727,7;54,0007;0,04236;48,7818;0,0512741;5,87482;0,00356284;6,5269;0,00403;20,8267;0,0213001;12,7982;0,0124774;19,5967;0,0172726;2,35015;0,00157892;2,48493;0,00215263
727,8;54,0049;0,042263;48,7871;0,051397;5,87519;0,00356363;6,52732;0,00402668;20,829;0,0213055;12,7995;0,0124706;19,5984;0,0172724;2,35029;0,00157465;2,48515;0,00215473
727,9;54,0092;0,0421582;48,7925;0,0515074;5,87555;0,0035642;6,52773;0,00402362;20,8312;0,0213105;12,8009;0,012464;19,6001;0,0172713;2,35043;0,00157007;2,48537;0,00215701
728;54,0134;0,0420464;48,7978;0,0516053;5,87591;0,00356455;6,52814;0,00402097;20,8334;0,0213155;12,8022;0,0124579;19,6018;0,0172694;2,35057;0,00156518;2,48559;0,0021595
728,1;54,0176;0,0419288;48,8032;0,0516911;5,87626;0,00356468;6,52854;0,00401886;20,8357;0,0213208;12,8035;0,0124525;19,6035;0,0172667;2,35071;0,00156002;2,48581;0,00216221
728,2;54,0218;0,0418069;48,8086;0,0517652;5,87661;0,0035646;6,52893;0,00401734;20,8379;0,0213266;12,8047;0,0124479;19,6052;0,0172632;2,35085;0,0015546;2,48603;0,00216514
728,3;54,026;0,0416827;48,8141;0,0518291;5,87696;0,0035643;6,52932;0,0040164;20,8401;0,0213325;12,806;0,0124437;19,6069;0,0172589;2,35099;0,00154899;2,48625;0,00216822
728,4;54,0302;0,0415584;48,8195;0,0518841;5,87731;0,00356378;6,5297;0,004016;20,8424;0,0213384;12,8073;0,0124397;19,6086;0,0172534;2,35113;0,00154324;2,48646;0,0021714
728,5;54,0343;0,041436;48,825;0,0519316;5,87766;0,00356304;6,53008;0,00401612;20,8446;0,0213441;12,8085;0,0124356;19,6103;0,0172468;2,35127;0,00153741;2,48668;0,00217459
728,6;54,0385;0,0413178;48,8306;0,0519729;5,878;0,00356208;6,53046;0,00401672;20,8468;0,0213494;12,8098;0,012431;19,612;0,0172389;2,3514;0,00153156;2,4869;0,00217776
728,7;54,0426;0,0412058;48,8361;0,0520094;5,87834;0,0035609;6,53083;0,00401777;20,849;0,021354;12,811;0,0124256;19,6137;0,0172294;2,35153;0,00152573;2,48711;0,00218082
728,8;54,0468;0,0411021;48,8417;0,0520425;5,87869;0,00355949;6,53121;0,00401924;20,8511;0,0213578;12,8123;0,0124192;19,6154;0,0172184;2,35167;0,00151999;2,48733;0,00218372
728,9;54,051;0,0410089;48,8473;0,0520735;5,87903;0,00355787;6,53158;0,0040211;20,8533;0,0213606;12,8135;0,0124114;19,6171;0,0172056;2,3518;0,0015144;2,48754;0,00218639
729;54,0552;0,0409282;48,8529;0,0521038;5,87938;0,00355601;6,53196;0,00402332;20,8555;0,0213621;12,8147;0,012402;19,6188;0,0171909;2,35193;0,00150901;2,48776;0,00218878
729,1;54,0594;0,0408619;48,8586;0,0521347;5,87973;0,00355394;6,53234;0,00402585;20,8577;0,0213622;12,8159;0,0123906;19,6206;0,0171741;2,35205;0,00150387;2,48797;0,00219082
729,2;54,0636;0,0408099;48,8643;0,0521664;5,88008;0,00355167;6,53273;0,00402865;20,8599;0,0213609;12,8171;0,0123774;19,6223;0,0171556;2,35218;0,001499;2,48819;0,00219251
729,3;54,0678;0,0407704;48,8701;0,0521984;5,88043;0,00354927;6,53312;0,00403161;20,862;0,0213584;12,8183;0,0123625;19,624;0,0171356;2,3523;0,00149438;2,4884;0,00219389
729,4;54,0721;0,040741;48,8758;0,05223;5,88078;0,00354678;6,53351;0,00403465;20,8642;0,021355;12,8196;0,0123463;19,6258;0,0171147;2,35243;0,00148998;2,48862;0,00219503
729,5;54,0764;0,0407196;48,8816;0,0522604;5,88114;0,00354428;6,53391;0,00403767;20,8664;0,0213509;12,8208;0,0123292;19,6275;0,0170933;2,35255;0,00148579;2,48884;0,00219596
729,6;54,0807;0,040704;48,8875;0,052289;5,88151;0,00354182;6,53431;0,00404058;20,8686;0,0213464;12,822;0,0123116;19,6293;0,0170718;2,35268;0,00148178;2,48905;0,00219674
729,7;54,0851;0,0406919;48,8934;0,0523149;5,88188;0,00353946;6,53473;0,00404329;20,8708;0,0213418;12,8232;0,0122937;19,6311;0,0170508;2,35281;0,00147793;2,48927;0,00219743
729,8;54,0896;0,0406812;48,8993;0,0523376;5,88225;0,00353726;6,53515;0,0040457;20,873;0,0213372;12,8244;0,0122759;19,6328;0,0170307;2,35294;0,00147421;2,48949;0,00219808
729,9;54,0941;0,0406695;48,9053;0,0523563;5,88263;0,00353527;6,53558;0,00404772;20,8752;0,021333;12,8257;0,0122586;19,6347;0,0170119;2,35307;0,0014706;2,48972;0,00219874
730;54,0986;0,0406547;48,9113;0,0523702;5,88301;0,00353357;6,53602;0,00404926;20,8775;0,0213294;12,827;0,012242;19,6365;0,0169949;2,3532;0,00146707;2,48994;0,00219945
730,1;54,1033;0,0406347;48,9174;0,0523787;5,8834;0,0035322;6,53647;0,00405023;20,8798;0,0213266;12,8283;0,0122266;19,6384;0,0169802;2,35334;0,00146361;2,49017;0,00220028
730,2;54,108;0,0406085;48,9235;0,0523814;5,8838;0,0035312;6,53693;0,00405061;20,8821;0,0213249;12,8296;0,0122125;19,6402;0,0169679;2,35348;0,0014602;2,49039;0,00220125
730,3;54,1127;0,0405762;48,9296;0,0523783;5,8842;0,0035306;6,53739;0,00405044;20,8844;0,0213242;12,8309;0,0121999;19,6421;0,016958;2,35362;0,00145683;2,49062;0,00220235
730,4;54,1174;0,040538;48,9358;0,0523693;5,8846;0,00353041;6,53786;0,00404976;20,8867;0,0213246;12,8322;0,0121887;19,644;0,0169504;2,35376;0,0014535;2,49085;0,00220359
730,5;54,1222;0,0404941;48,9419;0,0523543;5,885;0,00353064;6,53833;0,00404861;20,889;0,0213261;12,8336;0,0121791;19,6459;0,0169449;2,35391;0,00145019;2,49107;0,00220495
730,6;54,1269;0,0404446;48,9481;0,0523334;5,88541;0,00353132;6,5388;0,00404705;20,8913;0,0213288;12,8349;0,0121711;19,6478;0,0169416;2,35406;0,00144691;2,4913;0,00220644
730,7;54,1316;0,0403899;48,9542;0,0523066;5,8858;0,00353245;6,53927;0,00404512;20,8936;0,0213327;12,8363;0,0121648;19,6497;0,0169403;2,35421;0,00144364;2,49153;0,00220805
730,8;54,1363;0,04033;48,9602;0,0522737;5,8862;0,00353406;6,53973;0,00404287;20,8959;0,0213379;12,8376;0,0121603;19,6515;0,016941;2,35436;0,00144038;2,49175;0,00220978
730,9;54,1409;0,0402654;48,9662;0,0522348;5,88659;0,00353617;6,54018;0,00404033;20,8982;0,0213444;12,8389;0,0121577;19,6533;0,0169435;2,35451;0,00143712;2,49197;0,00221162
731;54,1454;0,040196;48,9722;0,0521899;5,88697;0,00353879;6,54063;0,00403757;20,9004;0,0213522;12,8402;0,0121569;19,6551;0,0169477;2,35467;0,00143387;2,49219;0,00221358
731,1;54,1498;0,0401223;48,9781;0,0521389;5,88734;0,00354192;6,54106;0,00403461;20,9026;0,0213613;12,8415;0,0121581;19,6569;0,0169536;2,35483;0,0014306;2,49241;0,00221564
731,2;54,1542;0,0400447;48,9839;0,052082;5,8877;0,0035455;6,54148;0,00403146;20,9048;0,0213715;12,8428;0,012161;19,6586;0,0169608;2,35498;0,00142736;2,49263;0,00221777
731,3;54,1584;0,0399639;48,9896;0,0520195;5,88806;0,00354942;6,54189;0,00402809;20,9069;0,0213823;12,844;0,012165;19,6603;0,016969;2,35514;0,0014242;2,49284;0,00221993
